,0
2998,3
2999,1
3000,33
3001,24
3002,13
3003,7
3004,2
3005,7
3006,2
3007,8
3008,17
3009,4
3010,1
3011,17
3012,25
3013,25
3014,9
3015,20
3016,1
3017,12
3018,33
3019,5
3020,25
3021,12
3022,22
3023,13
3024,14
3025,4
3026,3
3027,8
3028,10
3029,21
3030,12
3031,38
3032,3
3033,2
3034,11
3035,4
3036,7
3037,1
3038,7
3039,7
3040,33
3041,30
3042,35
3043,25
3044,32
3045,5
3046,42
3047,42
3048,25
3049,31
3050,2
3051,7
3052,20
3053,1
3054,10
3055,26
3056,1
3057,18
3058,5
3059,10
3060,35
3061,13
3062,8
3063,5
3064,2
3065,28
3066,2
3067,36
3068,22
3069,20
3070,11
3071,18
3072,25
3073,10
3074,8
3075,30
3076,10
3077,3
3078,42
3079,3
3080,38
3081,12
3082,25
3083,17
3084,5
3085,4
3086,35
3087,12
3088,10
3089,11
3090,12
3091,2
3092,35
3093,25
3094,5
3095,18
3096,11
3097,13
3098,18
3099,15
3100,15
3101,24
3102,33
3103,10
3104,11
3105,12
3106,17
3107,5
3108,17
3109,24
3110,10
3111,4
3112,1
3113,1
3114,1
3115,13
3116,16
3117,24
3118,4
3119,4
3120,12
3121,4
3122,5
3123,15
3124,10
3125,16
3126,2
3127,3
3128,33
3129,1
3130,25
3131,14
3132,2
3133,30
3134,11
3135,9
3136,25
3137,31
3138,17
3139,4
3140,19
3141,9
3142,25
3143,20
3144,2
3145,40
3146,7
3147,10
3148,10
3149,33
3150,10
3151,1
3152,18
3153,14
3154,11
3155,12
3156,28
3157,18
3158,36
3159,5
3160,5
3161,29
3162,10
3163,35
3164,30
3165,2
3166,1
3167,3
3168,1
3169,4
3170,1
3171,12
3172,13
3173,33
3174,15
3175,12
3176,3
3177,33
3178,3
3179,13
3180,10
3181,26
3182,5
3183,12
3184,10
3185,2
3186,12
3187,2
3188,18
3189,2
3190,34
3191,14
3192,7
3193,9
3194,3
3195,22
3196,2
3197,9
3198,9
3199,12
3200,11
3201,17
3202,6
3203,13
3204,40
3205,20
3206,38
3207,3
3208,24
3209,35
3210,31
3211,9
3212,1
3213,1
3214,9
3215,11
3216,8
3217,3
3218,4
3219,3
3220,1
3221,7
3222,4
3223,10
3224,10
3225,17
3226,13
3227,4
3228,9
3229,10
3230,13
3231,36
3232,2
3233,38
3234,10
3235,34
3236,38
3237,19
3238,35
3239,3
3240,39
3241,35
3242,33
3243,22
3244,19
3245,1
3246,30
3247,5
3248,13
3249,30
3250,26
3251,14
3252,5
3253,26
3254,25
3255,2
3256,12
3257,3
3258,31
3259,12
3260,25
3261,12
3262,11
3263,11
3264,10
3265,7
3266,7
3267,5
3268,10
3269,5
3270,38
3271,1
3272,38
3273,18
3274,39
3275,10
3276,12
3277,17
3278,3
3279,33
3280,42
3281,38
3282,4
3283,12
3284,1
3285,42
3286,2
3287,4
3288,12
3289,35
3290,4
3291,7
3292,25
3293,38
3294,5
3295,2
3296,2
3297,22
3298,8
3299,11
3300,18
3301,4
3302,6
3303,5
3304,13
3305,13
3306,4
3307,5
3308,1
3309,7
3310,14
3311,1
3312,14
3313,10
3314,2
3315,31
3316,4
3317,13
3318,25
3319,31
3320,40
3321,25
3322,2
3323,28
3324,9
3325,1
3326,30
3327,35
3328,13
3329,25
3330,38
3331,3
3332,41
3333,22
3334,20
3335,25
3336,1
3337,13
3338,9
3339,2
3340,8
3341,18
3342,35
3343,9
3344,3
3345,16
3346,12
3347,2
3348,23
3349,17
3350,14
3351,29
3352,38
3353,14
3354,2
3355,2
3356,2
3357,1
3358,2
3359,13
3360,35
3361,1
3362,14
3363,21
3364,10
3365,14
3366,31
3367,1
3368,10
3369,10
3370,38
3371,31
3372,11
3373,38
3374,2
3375,4
3376,11
3377,24
3378,25
3379,10
3380,13
3381,17
3382,25
3383,11
3384,13
3385,31
3386,7
3387,30
3388,2
3389,12
3390,14
3391,38
3392,25
3393,18
3394,13
3395,17
3396,3
3397,1
3398,12
3399,14
3400,2
3401,23
3402,11
3403,2
3404,37
3405,17
3406,1
3407,2
3408,9
3409,10
3410,8
3411,4
3412,19
3413,18
3414,16
3415,17
3416,10
3417,4
3418,2
3419,16
3420,11
3421,8
3422,13
3423,12
3424,24
3425,2
3426,31
3427,30
3428,13
3429,2
3430,25
3431,1
3432,12
3433,10
3434,11
3435,31
3436,10
3437,10
3438,4
3439,4
3440,19
3441,38
3442,11
3443,27
3444,7
3445,13
3446,3
3447,34
3448,17
3449,38
3450,24
3451,6
3452,18
3453,5
3454,10
3455,11
3456,12
3457,9
3458,31
3459,13
3460,13
3461,9
3462,2
3463,7
3464,10
3465,35
3466,8
3467,1
3468,1
3469,2
3470,3
3471,17
3472,21
3473,8
3474,15
3475,30
3476,2
3477,18
3478,14
3479,3
3480,13
3481,1
3482,8
3483,1
3484,2
3485,6
3486,4
3487,5
3488,9
3489,35
3490,35
3491,31
3492,6
3493,17
3494,13
3495,8
3496,12
3497,4
3498,7
3499,2
3500,1
3501,13
3502,10
3503,1
3504,34
3505,35
3506,30
3507,1
3508,31
3509,2
3510,40
3511,29
3512,13
3513,13
3514,1
3515,29
3516,2
3517,1
3518,28
3519,33
3520,1
3521,39
3522,4
3523,23
3524,38
3525,8
3526,4
3527,27
3528,3
3529,25
3530,13
3531,38
3532,19
3533,9
3534,5
3535,37
3536,5
3537,7
3538,13
3539,34
3540,39
3541,21
3542,33
3543,12
3544,13
3545,4
3546,11
3547,16
3548,17
3549,12
3550,13
3551,38
3552,38
3553,1
3554,3
3555,10
3556,1
3557,20
3558,8
3559,33
3560,1
3561,11
3562,11
3563,12
3564,17
3565,10
3566,38
3567,23
3568,4
3569,8
3570,13
3571,11
3572,23
3573,17
3574,1
3575,13
3576,18
3577,8
3578,26
3579,4
3580,34
3581,12
3582,5
3583,32
3584,12
3585,38
3586,12
3587,1
3588,5
3589,26
3590,25
3591,1
3592,17
3593,2
3594,8
3595,12
3596,5
3597,9
3598,1
3599,31
3600,16
3601,8
3602,40
3603,5
3604,14
3605,2
3606,18
3607,35
3608,25
3609,38
3610,29
3611,5
3612,9
3613,2
3614,30
3615,10
3616,18
3617,2
3618,25
3619,17
3620,7
3621,13
3622,35
3623,14
3624,25
3625,8
3626,12
3627,25
3628,35
3629,2
3630,1
3631,35
3632,17
3633,7
3634,4
3635,14
3636,2
3637,20
3638,1
3639,38
3640,12
3641,30
3642,14
3643,9
3644,13
3645,2
3646,25
3647,30
3648,1
3649,12
3650,18
3651,3
3652,12
3653,5
3654,4
3655,12
3656,12
3657,2
3658,1
3659,2
3660,13
3661,12
3662,7
3663,18
3664,4
3665,10
3666,11
3667,2
3668,13
3669,9
3670,16
3671,2
3672,25
3673,20
3674,17
3675,5
3676,25
3677,10
3678,22
3679,34
3680,1
3681,3
3682,17
3683,8
3684,13
3685,2
3686,12
3687,3
3688,3
3689,14
3690,31
3691,18
3692,1
3693,25
3694,13
3695,20
3696,6
3697,15
3698,38
3699,33
3700,5
3701,31
3702,15
3703,22
3704,17
3705,38
3706,11
3707,12
3708,31
3709,9
3710,17
3711,24
3712,7
3713,7
3714,8
3715,10
3716,6
3717,0
3718,30
3719,8
3720,13
3721,2
3722,5
3723,12
3724,38
3725,18
3726,14
3727,5
3728,4
3729,7
3730,13
3731,35
3732,12
3733,14
3734,2
3735,13
3736,10
3737,17
3738,25
3739,4
3740,18
3741,4
3742,15
3743,5
3744,2
3745,8
3746,26
3747,25
3748,9
3749,1
3750,17
3751,23
3752,1
3753,30
3754,11
3755,38
3756,25
3757,18
3758,9
3759,4
3760,42
3761,35
3762,2
3763,9
3764,1
3765,4
3766,32
3767,1
3768,9
3769,26
3770,35
3771,38
3772,36
3773,38
3774,14
3775,10
3776,9
3777,42
3778,17
3779,14
3780,25
3781,1
3782,8
3783,3
3784,35
3785,5
3786,9
3787,8
3788,1
3789,20
3790,13
3791,25
3792,13
3793,38
3794,12
3795,9
3796,25
3797,8
3798,2
3799,29
3800,16
3801,3
3802,7
3803,2
3804,9
3805,1
3806,7
3807,35
3808,12
3809,17
3810,31
3811,26
3812,38
3813,5
3814,39
3815,15
3816,3
3817,11
3818,9
3819,13
3820,17
3821,35
3822,12
3823,4
3824,22
3825,28
3826,35
3827,7
3828,3
3829,8
3830,9
3831,8
3832,1
3833,4
3834,17
3835,4
3836,31
3837,1
3838,13
3839,13
3840,10
3841,1
3842,12
3843,5
3844,5
3845,17
3846,39
3847,2
3848,38
3849,25
3850,23
3851,4
3852,4
3853,40
3854,31
3855,38
3856,30
3857,7
3858,35
3859,15
3860,24
3861,35
3862,38
3863,14
3864,9
3865,10
3866,1
3867,42
3868,2
3869,9
3870,13
3871,3
3872,7
3873,17
3874,24
3875,5
3876,41
3877,11
3878,24
3879,35
3880,18
3881,38
3882,2
3883,25
3884,37
3885,5
3886,22
3887,11
3888,23
3889,10
3890,5
3891,5
3892,13
3893,10
3894,18
3895,25
3896,12
3897,2
3898,39
3899,25
3900,1
3901,22
3902,5
3903,21
3904,13
3905,37
3906,32
3907,28
3908,5
3909,10
3910,8
3911,29
3912,18
3913,13
3914,2
3915,13
3916,18
3917,3
3918,5
3919,7
3920,25
3921,1
3922,3
3923,5
3924,2
3925,10
3926,11
3927,3
3928,18
3929,17
3930,1
3931,5
3932,10
3933,25
3934,16
3935,25
3936,27
3937,15
3938,4
3939,10
3940,12
3941,38
3942,33
3943,10
3944,9
3945,1
3946,30
3947,10
3948,16
3949,16
3950,12
3951,20
3952,26
3953,21
3954,2
3955,15
3956,23
3957,15
3958,35
3959,12
3960,10
3961,17
3962,2
3963,38
3964,1
3965,10
3966,28
3967,7
3968,10
3969,36
3970,14
3971,4
3972,9
3973,38
3974,33
3975,14
3976,3
3977,25
3978,25
3979,15
3980,38
3981,1
3982,8
3983,5
3984,5
3985,10
3986,9
3987,9
3988,4
3989,23
3990,35
3991,11
3992,12
3993,38
3994,13
3995,13
3996,39
3997,19
3998,15
3999,41
4000,16
4001,3
4002,7
4003,18
4004,14
4005,33
4006,15
4007,4
4008,4
4009,29
4010,12
4011,7
4012,8
4013,1
4014,8
4015,7
4016,4
4017,26
4018,12
4019,38
4020,25
4021,34
4022,35
4023,40
4024,4
4025,38
4026,6
4027,5
4028,36
4029,4
4030,3
4031,5
4032,25
4033,10
4034,2
4035,17
4036,12
4037,13
4038,13
4039,8
4040,7
4041,10
4042,12
4043,5
4044,25
4045,17
4046,8
4047,8
4048,39
4049,10
4050,1
4051,13
4052,17
4053,6
4054,8
4055,35
4056,6
4057,35
4058,19
4059,18
4060,8
4061,10
4062,23
4063,4
4064,12
4065,4
4066,8
4067,23
4068,37
4069,10
4070,11
4071,26
4072,12
4073,13
4074,11
4075,13
4076,11
4077,2
4078,38
4079,11
4080,21
4081,2
4082,16
4083,38
4084,42
4085,2
4086,23
4087,2
4088,38
4089,5
4090,11
4091,13
4092,7
4093,10
4094,13
4095,35
4096,33
4097,9
4098,38
4099,38
4100,18
4101,4
4102,35
4103,12
4104,38
4105,12
4106,7
4107,29
4108,24
4109,31
4110,4
4111,38
4112,2
4113,13
4114,10
4115,14
4116,1
4117,12
4118,35
4119,3
4120,1
4121,3
4122,13
4123,1
4124,41
4125,13
4126,15
4127,26
4128,34
4129,18
4130,10
4131,26
4132,4
4133,8
4134,36
4135,11
4136,34
4137,36
4138,15
4139,2
4140,4
4141,24
4142,4
4143,7
4144,5
4145,13
4146,12
4147,4
4148,10
4149,4
4150,38
4151,26
4152,5
4153,9
4154,35
4155,11
4156,16
4157,6
4158,1
4159,5
4160,13
4161,38
4162,25
4163,2
4164,27
4165,18
4166,10
4167,14
4168,3
4169,6
4170,7
4171,10
4172,11
4173,35
4174,38
4175,20
4176,42
4177,35
4178,2
4179,5
4180,26
4181,35
4182,12
4183,2
4184,7
4185,10
4186,5
4187,4
4188,25
4189,20
4190,28
4191,12
4192,12
4193,38
4194,4
4195,38
4196,13
4197,18
4198,40
4199,1
4200,2
4201,28
4202,0
4203,37
4204,38
4205,15
4206,33
4207,13
4208,8
4209,6
4210,16
4211,10
4212,1
4213,15
4214,6
4215,4
4216,22
4217,35
4218,8
4219,0
4220,17
4221,8
4222,9
4223,3
4224,33
4225,12
4226,3
4227,36
4228,17
4229,13
4230,10
4231,13
4232,5
4233,5
4234,21
4235,2
4236,25
4237,28
4238,17
4239,38
4240,16
4241,12
4242,14
4243,14
4244,10
4245,17
4246,17
4247,14
4248,8
4249,31
4250,11
4251,14
4252,11
4253,13
4254,21
4255,38
4256,2
4257,5
4258,37
4259,38
4260,7
4261,18
4262,6
4263,9
4264,9
4265,13
4266,1
4267,2
4268,10
4269,5
4270,17
4271,9
4272,14
4273,38
4274,38
4275,12
4276,34
4277,7
4278,13
4279,4
4280,1
4281,38
4282,9
4283,5
4284,5
4285,28
4286,3
4287,5
4288,30
4289,25
4290,2
4291,10
4292,41
4293,24
4294,10
4295,22
4296,1
4297,12
4298,12
4299,1
4300,9
4301,38
4302,4
4303,35
4304,18
4305,9
4306,5
4307,17
4308,3
4309,2
4310,14
4311,2
4312,2
4313,10
4314,2
4315,3
4316,2
4317,38
4318,13
4319,11
4320,1
4321,25
4322,4
4323,7
4324,4
4325,1
4326,13
4327,34
4328,12
4329,21
4330,1
4331,28
4332,25
4333,36
4334,17
4335,7
4336,33
4337,21
4338,2
4339,8
4340,12
4341,20
4342,25
4343,12
4344,8
4345,2
4346,7
4347,12
4348,13
4349,1
4350,5
4351,9
4352,4
4353,6
4354,12
4355,18
4356,12
4357,16
4358,8
4359,34
4360,25
4361,9
4362,11
4363,5
4364,3
4365,1
4366,35
4367,1
4368,7
4369,13
4370,1
4371,12
4372,3
4373,17
4374,7
4375,2
4376,2
4377,9
4378,5
4379,12
4380,11
4381,12
4382,7
4383,10
4384,6
4385,24
4386,30
4387,10
4388,11
4389,1
4390,3
4391,30
4392,4
4393,32
4394,13
4395,33
4396,17
4397,8
4398,1
4399,10
4400,25
4401,11
4402,8
4403,17
4404,13
4405,10
4406,33
4407,30
4408,4
4409,40
4410,1
4411,38
4412,23
4413,9
4414,5
4415,2
4416,33
4417,8
4418,16
4419,10
4420,17
4421,23
4422,9
4423,2
4424,9
4425,12
4426,10
4427,6
4428,8
4429,40
4430,24
4431,38
4432,33
4433,12
4434,1
4435,18
4436,21
4437,1
4438,11
4439,16
4440,22
4441,4
4442,9
4443,2
4444,13
4445,12
4446,30
4447,1
4448,9
4449,1
4450,31
4451,26
4452,2
4453,38
4454,38
4455,10
4456,13
4457,4
4458,26
4459,27
4460,22
4461,10
4462,25
4463,4
4464,22
4465,38
4466,1
4467,18
4468,27
4469,13
4470,12
4471,20
4472,5
4473,2
4474,13
4475,28
4476,17
4477,26
4478,3
4479,1
4480,38
4481,1
4482,13
4483,1
4484,11
4485,1
4486,1
4487,7
4488,17
4489,12
4490,11
4491,1
4492,11
4493,10
4494,11
4495,12
4496,12
4497,5
4498,17
4499,4
4500,23
4501,1
4502,4
4503,30
4504,4
4505,35
4506,22
4507,14
4508,23
4509,8
4510,33
4511,1
4512,5
4513,25
4514,3
4515,25
4516,11
4517,7
4518,15
4519,2
4520,13
4521,27
4522,31
4523,2
4524,18
4525,38
4526,19
4527,1
4528,1
4529,5
4530,20
4531,7
4532,2
4533,2
4534,4
4535,35
4536,2
4537,4
4538,13
4539,24
4540,38
4541,22
4542,1
4543,10
4544,12
4545,13
4546,10
4547,10
4548,11
4549,16
4550,11
4551,1
4552,38
4553,9
4554,9
4555,26
4556,4
4557,16
4558,2
4559,5
4560,12
4561,8
4562,12
4563,7
4564,8
4565,32
4566,15
4567,1
4568,24
4569,3
4570,36
4571,24
4572,23
4573,38
4574,38
4575,8
4576,38
4577,5
4578,11
4579,31
4580,8
4581,12
4582,3
4583,1
4584,32
4585,42
4586,38
4587,7
4588,26
4589,4
4590,10
4591,25
4592,10
4593,13
4594,20
4595,35
4596,18
4597,17
4598,5
4599,18
4600,12
4601,35
4602,10
4603,38
4604,38
4605,16
4606,25
4607,37
4608,25
4609,8
4610,12
4611,11
4612,11
4613,31
4614,12
4615,18
4616,12
4617,4
4618,37
4619,9
4620,29
4621,1
4622,1
4623,18
4624,14
4625,5
4626,36
4627,2
4628,25
4629,12
4630,4
4631,4
4632,22
4633,29
4634,25
4635,12
4636,6
4637,14
4638,13
4639,38
4640,3
4641,27
4642,23
4643,13
4644,14
4645,11
4646,4
4647,14
4648,31
4649,12
4650,11
4651,31
4652,4
4653,31
4654,1
4655,17
4656,1
4657,25
4658,1
4659,1
4660,20
4661,7
4662,35
4663,11
4664,18
4665,15
4666,2
4667,11
4668,7
4669,9
4670,24
4671,25
4672,12
4673,26
4674,17
4675,38
4676,8
4677,36
4678,33
4679,34
4680,26
4681,38
4682,38
4683,3
4684,15
4685,3
4686,29
4687,9
4688,12
4689,40
4690,30
4691,11
4692,35
4693,19
4694,13
4695,2
4696,8
4697,5
4698,10
4699,6
4700,12
4701,23
4702,30
4703,2
4704,17
4705,31
4706,2
4707,17
4708,4
4709,1
4710,8
4711,35
4712,1
4713,5
4714,2
4715,13
4716,30
4717,5
4718,20
4719,9
4720,13
4721,25
4722,1
4723,13
4724,2
4725,28
4726,31
4727,4
4728,28
4729,37
4730,9
4731,3
4732,13
4733,11
4734,41
4735,12
4736,3
4737,35
4738,14
4739,42
4740,28
4741,38
4742,11
4743,26
4744,2
4745,7
4746,12
4747,4
4748,18
4749,40
4750,8
4751,4
4752,31
4753,29
4754,13
4755,3
4756,35
4757,10
4758,2
4759,13
4760,11
4761,35
4762,9
4763,25
4764,31
4765,40
4766,7
4767,28
4768,13
4769,4
4770,2
4771,10
4772,5
4773,38
4774,13
4775,25
4776,4
4777,4
4778,10
4779,5
4780,2
4781,8
4782,10
4783,13
4784,38
4785,1
4786,39
4787,37
4788,12
4789,10
4790,24
4791,4
4792,38
4793,2
4794,2
4795,8
4796,13
4797,13
4798,28
4799,18
4800,12
4801,27
4802,28
4803,38
4804,18
4805,26
4806,3
4807,38
4808,2
4809,5
4810,25
4811,40
4812,9
4813,3
4814,25
4815,22
4816,6
4817,25
4818,2
4819,38
4820,18
4821,3
4822,41
4823,10
4824,38
4825,38
4826,25
4827,3
4828,4
4829,25
4830,12
4831,8
4832,35
4833,12
4834,5
4835,12
4836,1
4837,4
4838,2
4839,25
4840,38
4841,5
4842,1
4843,41
4844,24
4845,35
4846,10
4847,10
4848,4
4849,3
4850,18
4851,3
4852,38
4853,31
4854,11
4855,12
4856,9
4857,10
4858,2
4859,22
4860,38
4861,10
4862,17
4863,29
4864,25
4865,13
4866,11
4867,26
4868,23
4869,32
4870,6
4871,10
4872,18
4873,14
4874,39
4875,1
4876,18
4877,2
4878,9
4879,12
4880,11
4881,26
4882,8
4883,22
4884,27
4885,38
4886,2
4887,7
4888,42
4889,4
4890,2
4891,7
4892,18
4893,1
4894,11
4895,9
4896,13
4897,5
4898,14
4899,12
4900,13
4901,1
4902,10
4903,38
4904,1
4905,12
4906,25
4907,3
4908,1
4909,4
4910,15
4911,1
4912,25
4913,38
4914,9
4915,1
4916,26
4917,12
4918,17
4919,5
4920,38
4921,25
4922,2
4923,18
4924,1
4925,12
4926,4
4927,12
4928,18
4929,35
4930,2
4931,1
4932,1
4933,22
4934,18
4935,2
4936,23
4937,17
4938,2
4939,8
4940,3
4941,10
4942,11
4943,4
4944,22
4945,2
4946,4
4947,15
4948,8
4949,12
4950,13
4951,30
4952,4
4953,11
4954,4
4955,30
4956,38
4957,38
4958,2
4959,0
4960,5
4961,17
4962,38
4963,6
4964,12
4965,9
4966,23
4967,25
4968,22
4969,38
4970,29
4971,2
4972,14
4973,3
4974,3
4975,13
4976,29
4977,13
4978,15
4979,35
4980,13
4981,12
4982,24
4983,13
4984,18
4985,13
4986,6
4987,1
4988,7
4989,3
4990,1
4991,10
4992,12
4993,36
4994,25
4995,12
4996,14
4997,34
4998,28
4999,17
5000,23
5001,0
5002,28
5003,28
5004,32
5005,5
5006,5
5007,4
5008,10
5009,38
5010,15
5011,31
5012,23
5013,16
5014,28
5015,12
5016,12
5017,3
5018,17
5019,33
5020,10
5021,36
5022,31
5023,17
5024,17
5025,40
5026,25
5027,4
5028,22
5029,4
5030,20
5031,7
5032,23
5033,10
5034,13
5035,33
5036,5
5037,5
5038,7
5039,32
5040,14
5041,35
5042,35
5043,35
5044,4
5045,8
5046,17
5047,1
5048,1
5049,2
5050,42
5051,5
5052,18
5053,4
5054,38
5055,4
5056,2
5057,13
5058,31
5059,8
5060,33
5061,14
5062,13
5063,42
5064,16
5065,13
5066,7
5067,4
5068,31
5069,5
5070,16
5071,8
5072,15
5073,10
5074,2
5075,15
5076,10
5077,30
5078,1
5079,31
5080,4
5081,25
5082,13
5083,12
5084,18
5085,2
5086,13
5087,13
5088,3
5089,38
5090,13
5091,25
5092,5
5093,31
5094,1
5095,17
5096,8
5097,10
5098,5
5099,23
5100,12
5101,40
5102,12
5103,12
5104,12
5105,38
5106,1
5107,14
5108,4
5109,13
5110,27
5111,3
5112,1
5113,13
5114,35
5115,8
5116,3
5117,1
5118,3
5119,18
5120,30
5121,15
5122,42
5123,4
5124,9
5125,9
5126,25
5127,34
5128,3
5129,23
5130,6
5131,9
5132,5
5133,18
5134,34
5135,7
5136,7
5137,11
5138,13
5139,21
5140,4
5141,3
5142,7
5143,18
5144,9
5145,4
5146,2
5147,28
5148,38
5149,31
5150,14
5151,2
5152,35
5153,10
5154,25
5155,4
5156,6
5157,22
5158,17
5159,4
5160,26
5161,38
5162,5
5163,7
5164,5
5165,1
5166,25
5167,1
5168,18
5169,17
5170,5
5171,4
5172,18
5173,27
5174,26
5175,10
5176,13
5177,2
5178,5
5179,6
5180,4
5181,7
5182,21
5183,2
5184,25
5185,17
5186,5
5187,25
5188,24
5189,42
5190,15
5191,17
5192,13
5193,35
5194,13
5195,1
5196,38
5197,3
5198,35
5199,4
5200,18
5201,5
5202,1
5203,9
5204,11
5205,4
5206,9
5207,35
5208,11
5209,9
5210,15
5211,1
5212,17
5213,35
5214,26
5215,1
5216,2
5217,5
5218,1
5219,1
5220,4
5221,11
5222,12
5223,11
5224,38
5225,2
5226,35
5227,8
5228,13
5229,23
5230,4
5231,34
5232,11
5233,36
5234,35
5235,31
5236,16
5237,4
5238,17
5239,25
5240,7
5241,9
5242,32
5243,15
5244,2
5245,18
5246,35
5247,33
5248,1
5249,35
5250,2
5251,10
5252,11
5253,1
5254,2
5255,15
5256,11
5257,13
5258,27
5259,4
5260,11
5261,11
5262,6
5263,37
5264,12
5265,27
5266,32
5267,24
5268,7
5269,42
5270,1
5271,13
5272,1
5273,15
5274,12
5275,34
5276,13
5277,11
5278,12
5279,5
5280,11
5281,8
5282,3
5283,11
5284,31
5285,7
5286,4
5287,3
5288,38
5289,4
5290,4
5291,4
5292,10
5293,12
5294,8
5295,4
5296,13
5297,4
5298,38
5299,38
5300,18
5301,34
5302,15
5303,6
5304,14
5305,11
5306,5
5307,38
5308,7
5309,3
5310,20
5311,5
5312,12
5313,29
5314,17
5315,3
5316,38
5317,8
5318,13
5319,2
5320,18
5321,10
5322,18
5323,31
5324,31
5325,5
5326,31
5327,38
5328,33
5329,26
5330,14
5331,12
5332,18
5333,37
5334,38
5335,41
5336,38
5337,5
5338,18
5339,7
5340,10
5341,38
5342,33
5343,13
5344,17
5345,38
5346,8
5347,8
5348,25
5349,17
5350,38
5351,38
5352,11
5353,35
5354,10
5355,30
5356,5
5357,18
5358,26
5359,30
5360,27
5361,17
5362,28
5363,12
5364,22
5365,10
5366,26
5367,3
5368,18
5369,35
5370,7
5371,5
5372,40
5373,11
5374,4
5375,35
5376,10
5377,31
5378,38
5379,25
5380,41
5381,42
5382,31
5383,38
5384,29
5385,12
5386,2
5387,7
5388,40
5389,8
5390,17
5391,12
5392,2
5393,3
5394,14
5395,9
5396,8
5397,5
5398,36
5399,33
5400,11
5401,1
5402,18
5403,11
5404,14
5405,2
5406,15
5407,12
5408,11
5409,25
5410,17
5411,7
5412,10
5413,5
5414,32
5415,1
5416,17
5417,1
5418,31
5419,4
5420,11
5421,11
5422,25
5423,29
5424,12
5425,13
5426,2
5427,13
5428,38
5429,14
5430,15
5431,26
5432,1
5433,5
5434,5
5435,10
5436,10
5437,17
5438,2
5439,8
5440,4
5441,17
5442,25
5443,10
5444,2
5445,16
5446,38
5447,17
5448,10
5449,6
5450,18
5451,1
5452,30
5453,40
5454,4
5455,1
5456,36
5457,2
5458,28
5459,38
5460,1
5461,38
5462,31
5463,34
5464,38
5465,10
5466,5
5467,11
5468,17
5469,18
5470,5
5471,31
5472,32
5473,12
5474,1
5475,10
5476,2
5477,21
5478,5
5479,26
5480,1
5481,17
5482,2
5483,12
5484,36
5485,15
5486,17
5487,12
5488,11
5489,3
5490,30
5491,0
5492,35
5493,25
5494,35
5495,12
5496,38
5497,1
5498,7
5499,3
5500,40
5501,10
5502,25
5503,35
5504,38
5505,2
5506,5
5507,6
5508,3
5509,7
5510,25
5511,0
5512,13
5513,3
5514,38
5515,2
5516,7
5517,35
5518,36
5519,11
5520,18
5521,2
5522,29
5523,3
5524,25
5525,38
5526,19
5527,2
5528,1
5529,9
5530,3
5531,4
5532,9
5533,7
5534,2
5535,38
5536,18
5537,35
5538,13
5539,15
5540,36
5541,18
5542,9
5543,35
5544,38
5545,8
5546,1
5547,33
5548,1
5549,38
5550,12
5551,12
5552,17
5553,22
5554,10
5555,13
5556,8
5557,37
5558,12
5559,7
5560,13
5561,21
5562,38
5563,18
5564,33
5565,13
5566,5
5567,18
5568,28
5569,1
5570,22
5571,3
5572,2
5573,13
5574,13
5575,3
5576,10
5577,35
5578,2
5579,36
5580,10
5581,31
5582,25
5583,9
5584,31
5585,4
5586,3
5587,35
5588,1
5589,35
5590,20
5591,8
5592,7
5593,18
5594,23
5595,17
5596,39
5597,6
5598,4
5599,5
5600,9
5601,7
5602,17
5603,26
5604,8
5605,33
5606,26
5607,26
5608,39
5609,32
5610,7
5611,28
5612,11
5613,7
5614,16
5615,12
5616,5
5617,3
5618,10
5619,4
5620,1
5621,25
5622,25
5623,2
5624,13
5625,9
5626,5
5627,11
5628,12
5629,8
5630,42
5631,9
5632,1
5633,2
5634,7
5635,0
5636,4
5637,7
5638,7
5639,13
5640,33
5641,7
5642,38
5643,15
5644,5
5645,2
5646,3
5647,12
5648,15
5649,8
5650,10
5651,1
5652,7
5653,31
5654,9
5655,11
5656,8
5657,12
5658,12
5659,13
5660,2
5661,12
5662,23
5663,20
5664,17
5665,3
5666,4
5667,11
5668,4
5669,5
5670,7
5671,17
5672,2
5673,38
5674,11
5675,14
5676,7
5677,1
5678,1
5679,12
5680,8
5681,25
5682,4
5683,7
5684,8
5685,39
5686,12
5687,1
5688,9
5689,2
5690,20
5691,8
5692,10
5693,12
5694,40
5695,14
5696,12
5697,16
5698,0
5699,1
5700,7
5701,16
5702,10
5703,12
5704,17
5705,41
5706,5
5707,3
5708,19
5709,41
5710,34
5711,1
5712,13
5713,0
5714,39
5715,17
5716,15
5717,38
5718,14
5719,9
5720,39
5721,12
5722,35
5723,7
5724,2
5725,1
5726,26
5727,15
5728,2
5729,22
5730,10
5731,21
5732,38
5733,4
5734,3
5735,3
5736,4
5737,38
5738,8
5739,30
5740,13
5741,5
5742,3
5743,11
5744,13
5745,3
5746,25
5747,15
5748,5
5749,15
5750,11
5751,3
5752,38
5753,4
5754,7
5755,25
5756,13
5757,4
5758,36
5759,16
5760,23
5761,17
5762,33
5763,26
5764,7
5765,38
5766,17
5767,30
5768,35
5769,10
5770,4
5771,9
5772,3
5773,9
5774,4
5775,18
5776,2
5777,14
5778,1
5779,2
5780,3
5781,12
5782,1
5783,12
5784,10
5785,38
5786,0
5787,31
5788,5
5789,26
5790,31
5791,1
5792,11
5793,25
5794,12
5795,2
5796,12
