,0
7612,9
7613,32
7614,17
7615,9
7616,37
7617,2
7618,38
7619,10
7620,2
7621,1
7622,5
7623,13
7624,2
7625,38
7626,9
7627,3
7628,25
7629,2
7630,9
7631,9
7632,2
7633,1
7634,13
7635,1
7636,14
7637,8
7638,9
7639,25
7640,13
7641,11
7642,9
7643,33
7644,25
7645,25
7646,25
7647,38
7648,9
7649,13
7650,7
7651,8
7652,38
7653,35
7654,2
7655,13
7656,1
7657,10
7658,7
7659,2
7660,7
7661,15
7662,32
7663,12
7664,13
7665,38
7666,35
7667,38
7668,7
7669,12
7670,12
7671,5
7672,12
7673,11
7674,12
7675,25
7676,25
7677,36
7678,24
7679,8
7680,1
7681,35
7682,3
7683,40
7684,1
7685,25
7686,40
7687,42
7688,16
7689,38
7690,13
7691,25
7692,18
7693,17
7694,3
7695,3
7696,3
7697,11
7698,9
7699,1
7700,2
7701,25
7702,7
7703,11
7704,12
7705,7
7706,38
7707,10
7708,23
7709,33
7710,12
7711,16
7712,20
7713,2
7714,20
7715,18
7716,29
7717,2
7718,10
7719,6
7720,4
7721,12
7722,22
7723,12
7724,17
7725,10
7726,25
7727,22
7728,10
7729,23
7730,10
7731,11
7732,31
7733,12
7734,2
7735,13
7736,24
7737,6
7738,34
7739,1
7740,34
7741,2
7742,14
7743,17
7744,3
7745,23
7746,4
7747,8
7748,10
7749,12
7750,1
7751,35
7752,3
7753,35
7754,38
7755,8
7756,15
7757,11
7758,31
7759,14
7760,2
7761,11
7762,4
7763,2
7764,35
7765,35
7766,12
7767,7
7768,4
7769,20
7770,3
7771,13
7772,2
7773,5
7774,4
7775,10
7776,12
7777,13
7778,38
7779,41
7780,1
7781,1
7782,4
7783,13
7784,9
7785,8
7786,27
7787,17
7788,20
7789,35
7790,38
7791,40
7792,17
7793,18
7794,4
7795,5
7796,24
7797,26
7798,4
7799,1
7800,38
7801,8
7802,25
7803,31
7804,3
7805,38
7806,18
7807,3
7808,8
7809,31
7810,38
7811,8
7812,23
7813,28
7814,2
7815,1
7816,12
7817,2
7818,12
7819,14
7820,33
7821,2
7822,7
7823,33
7824,3
7825,1
7826,6
7827,13
7828,31
7829,12
7830,35
7831,5
7832,12
7833,3
7834,7
7835,22
7836,11
7837,26
7838,9
7839,2
7840,38
7841,16
7842,10
7843,9
7844,2
7845,36
7846,35
7847,38
7848,2
7849,7
7850,8
7851,17
7852,20
7853,11
7854,28
7855,34
7856,10
7857,8
7858,4
7859,12
7860,17
7861,11
7862,10
7863,9
7864,13
7865,29
7866,35
7867,9
7868,3
7869,12
7870,38
7871,30
7872,8
7873,4
7874,0
7875,5
7876,4
7877,12
7878,13
7879,25
7880,9
7881,8
7882,38
7883,13
7884,7
7885,23
7886,1
7887,9
7888,0
7889,2
7890,16
7891,10
7892,4
7893,13
7894,5
7895,1
7896,28
7897,20
7898,1
7899,25
7900,7
7901,8
7902,13
7903,4
7904,14
7905,11
7906,36
7907,11
7908,13
7909,3
7910,19
7911,7
7912,40
7913,30
7914,1
7915,35
7916,3
7917,3
7918,5
7919,13
7920,23
7921,35
7922,15
7923,3
7924,3
7925,38
7926,13
7927,4
7928,33
7929,21
7930,3
7931,36
7932,18
7933,37
7934,15
7935,36
7936,13
7937,26
7938,38
7939,9
7940,34
7941,9
7942,15
7943,5
7944,34
7945,13
7946,13
7947,10
7948,8
7949,38
7950,38
7951,14
7952,12
7953,17
7954,3
7955,3
7956,15
7957,7
7958,11
7959,10
7960,19
7961,18
7962,5
7963,10
7964,13
7965,4
7966,1
7967,1
7968,9
7969,13
7970,38
7971,25
7972,37
7973,14
7974,22
7975,33
7976,5
7977,10
7978,9
7979,27
7980,2
7981,9
7982,38
7983,12
7984,18
7985,38
7986,13
7987,9
7988,5
7989,12
7990,4
7991,11
7992,5
7993,28
7994,1
7995,7
7996,34
7997,12
7998,10
7999,12
8000,9
8001,35
8002,25
8003,15
8004,2
8005,1
8006,11
8007,25
8008,42
8009,7
8010,3
8011,12
8012,9
8013,11
8014,10
8015,10
8016,40
8017,4
8018,15
8019,2
8020,9
8021,28
8022,13
8023,15
8024,3
8025,23
8026,16
8027,2
8028,17
8029,39
8030,4
8031,17
8032,34
8033,8
8034,1
8035,8
8036,4
8037,3
8038,26
8039,14
8040,9
8041,12
8042,28
8043,13
8044,1
8045,5
8046,25
8047,38
8048,1
8049,10
8050,39
8051,11
8052,12
8053,17
8054,23
8055,38
8056,17
8057,10
8058,5
8059,1
8060,2
8061,41
8062,24
8063,30
8064,35
8065,40
8066,14
8067,1
8068,35
8069,1
8070,38
8071,18
8072,1
8073,1
8074,9
8075,38
8076,13
8077,15
8078,4
8079,9
8080,19
8081,3
8082,4
8083,2
8084,26
8085,9
8086,2
8087,7
8088,41
8089,1
8090,7
8091,33
8092,29
8093,4
8094,38
8095,4
8096,7
8097,10
8098,5
8099,2
8100,1
8101,9
8102,25
8103,5
8104,29
8105,3
8106,7
8107,7
8108,14
8109,9
8110,26
8111,35
8112,23
8113,27
8114,28
8115,22
8116,35
8117,33
8118,1
8119,13
8120,8
8121,25
8122,20
8123,18
8124,11
8125,8
8126,9
8127,2
8128,11
8129,11
8130,18
8131,17
8132,38
8133,26
8134,1
8135,23
8136,11
8137,3
8138,25
8139,9
8140,13
8141,21
8142,2
8143,1
8144,8
8145,13
8146,23
8147,33
8148,23
8149,2
8150,38
8151,38
8152,27
8153,5
8154,41
8155,5
8156,8
8157,2
8158,4
8159,5
8160,25
8161,10
8162,39
8163,10
8164,5
8165,22
8166,1
8167,29
8168,4
8169,4
8170,7
8171,23
8172,1
8173,34
8174,23
8175,24
8176,6
8177,36
8178,3
8179,1
8180,8
8181,25
8182,2
8183,3
8184,2
8185,12
8186,2
8187,32
8188,5
8189,33
8190,38
8191,37
8192,20
8193,2
8194,32
8195,10
8196,4
8197,41
8198,36
8199,38
8200,5
8201,12
8202,35
8203,13
8204,8
8205,13
8206,13
8207,19
8208,34
8209,3
8210,10
8211,28
8212,0
8213,34
8214,10
8215,6
8216,29
8217,18
8218,31
8219,26
8220,29
8221,34
8222,35
8223,31
8224,2
8225,13
8226,1
8227,18
8228,8
8229,9
8230,12
8231,5
8232,8
8233,5
8234,5
8235,5
8236,31
8237,9
8238,2
8239,21
8240,1
8241,35
8242,10
8243,26
8244,25
8245,28
8246,15
8247,38
8248,25
8249,13
8250,40
8251,20
8252,10
8253,38
8254,35
8255,13
8256,8
8257,38
8258,12
8259,25
8260,4
8261,24
8262,33
8263,3
8264,17
8265,21
8266,4
8267,33
8268,13
8269,13
8270,12
8271,29
8272,3
8273,3
8274,13
8275,5
8276,24
8277,35
8278,12
8279,33
8280,2
8281,11
8282,38
8283,10
8284,25
8285,10
8286,5
8287,19
8288,18
8289,22
8290,38
8291,29
8292,18
8293,2
8294,13
8295,12
8296,14
8297,23
8298,11
8299,8
8300,5
8301,2
8302,17
8303,5
8304,2
8305,1
8306,23
8307,18
8308,25
8309,25
8310,1
8311,8
8312,12
8313,35
8314,5
8315,4
8316,5
8317,1
8318,33
8319,13
8320,33
8321,25
8322,24
8323,0
8324,8
8325,12
8326,28
8327,8
8328,5
8329,9
8330,28
8331,13
8332,20
8333,9
8334,10
8335,15
8336,2
8337,28
8338,38
8339,10
8340,29
8341,42
8342,2
8343,2
8344,7
8345,2
8346,8
8347,38
8348,4
8349,1
8350,8
8351,9
8352,8
8353,10
8354,14
8355,25
8356,23
8357,23
8358,5
8359,28
8360,7
8361,31
8362,4
8363,8
8364,40
8365,9
8366,1
8367,36
8368,2
8369,9
8370,10
8371,8
8372,1
8373,22
8374,39
8375,38
8376,38
8377,34
8378,28
8379,34
8380,33
8381,17
8382,1
8383,7
8384,2
8385,1
8386,25
8387,37
8388,10
8389,19
8390,28
8391,25
8392,28
8393,12
8394,1
8395,7
8396,12
8397,22
8398,25
8399,34
8400,38
8401,2
8402,25
8403,41
8404,18
8405,28
8406,33
8407,33
8408,4
8409,4
8410,31
8411,14
8412,13
8413,9
8414,2
8415,28
8416,2
8417,13
8418,0
8419,7
8420,3
8421,4
8422,5
8423,8
8424,1
8425,10
8426,16
8427,21
8428,30
8429,11
8430,11
8431,17
8432,13
8433,32
8434,2
8435,11
8436,1
8437,34
8438,27
8439,5
8440,3
8441,10
8442,25
8443,37
8444,39
8445,30
8446,35
8447,2
8448,4
8449,2
8450,16
8451,26
8452,12
8453,2
8454,22
8455,2
8456,27
8457,5
8458,23
8459,5
8460,10
8461,27
8462,14
8463,8
8464,23
8465,41
8466,5
8467,17
8468,4
8469,1
8470,11
8471,22
8472,25
8473,8
8474,5
8475,26
8476,1
8477,14
8478,2
8479,3
8480,5
8481,13
8482,26
8483,35
8484,18
8485,13
8486,13
8487,10
8488,5
8489,8
8490,10
8491,24
8492,31
8493,40
8494,17
8495,23
8496,37
8497,38
8498,33
8499,7
8500,10
8501,17
8502,35
8503,2
8504,15
8505,10
8506,9
8507,1
8508,15
8509,12
8510,13
8511,4
8512,1
8513,35
8514,12
8515,18
8516,32
8517,10
8518,37
8519,10
8520,8
8521,34
8522,35
8523,25
8524,4
8525,7
8526,2
8527,7
8528,2
8529,1
8530,6
8531,9
8532,10
8533,10
8534,23
8535,32
8536,25
8537,9
8538,4
8539,11
8540,36
8541,10
8542,25
8543,2
8544,15
8545,5
8546,13
8547,4
8548,6
8549,3
8550,2
8551,31
8552,2
8553,9
8554,17
8555,12
8556,34
8557,2
8558,7
8559,13
8560,18
8561,33
8562,30
8563,4
8564,18
8565,33
8566,1
8567,10
8568,38
8569,12
8570,33
8571,18
8572,31
8573,13
8574,12
8575,34
8576,17
8577,21
8578,40
8579,1
8580,26
8581,17
8582,32
8583,4
8584,1
8585,10
8586,26
8587,8
8588,21
8589,2
8590,9
8591,2
8592,28
8593,13
8594,12
8595,18
8596,10
8597,36
8598,12
8599,10
8600,1
8601,1
8602,17
8603,7
8604,38
8605,16
8606,17
8607,7
8608,30
8609,2
8610,17
8611,35
8612,23
8613,12
8614,17
8615,10
8616,11
8617,25
8618,2
8619,33
8620,25
8621,8
8622,2
8623,8
8624,11
8625,10
8626,10
8627,32
8628,25
8629,32
8630,4
8631,22
8632,14
8633,13
8634,16
8635,40
8636,12
8637,8
8638,35
8639,12
8640,33
8641,5
8642,12
8643,33
8644,2
8645,8
8646,18
8647,40
8648,31
8649,10
8650,8
8651,11
8652,2
8653,1
8654,7
8655,12
8656,22
8657,38
8658,2
8659,18
8660,35
8661,22
8662,5
8663,20
8664,25
8665,9
8666,38
8667,10
8668,31
8669,18
8670,5
8671,1
8672,2
8673,2
8674,3
8675,5
8676,11
8677,14
8678,4
8679,42
8680,35
8681,2
8682,30
8683,38
8684,23
8685,37
8686,3
8687,36
8688,1
8689,8
8690,12
8691,11
8692,1
8693,4
8694,38
8695,8
8696,1
8697,1
8698,35
8699,1
8700,18
8701,5
8702,8
8703,31
8704,5
8705,12
8706,28
8707,11
8708,3
8709,3
8710,1
8711,4
8712,4
8713,10
8714,9
8715,26
8716,12
8717,18
8718,18
8719,18
8720,41
8721,15
8722,7
8723,36
8724,5
8725,17
8726,38
8727,2
8728,12
8729,13
8730,15
8731,4
8732,1
8733,2
8734,2
8735,14
8736,18
8737,24
8738,26
8739,12
8740,13
8741,38
8742,1
8743,9
8744,15
8745,10
8746,35
8747,4
8748,38
8749,33
8750,32
8751,21
8752,25
8753,12
8754,2
8755,4
8756,13
8757,11
8758,13
8759,25
8760,13
8761,17
8762,2
8763,38
8764,31
8765,18
8766,18
8767,23
8768,31
8769,1
8770,3
8771,38
8772,5
8773,11
8774,40
8775,34
8776,7
8777,11
8778,12
8779,7
8780,4
8781,13
8782,4
8783,38
8784,2
8785,7
8786,4
8787,13
8788,16
8789,14
8790,28
8791,20
8792,18
8793,11
8794,1
8795,13
8796,7
8797,10
8798,28
8799,33
8800,12
8801,32
8802,18
8803,11
8804,1
8805,3
8806,16
8807,32
8808,38
8809,1
8810,4
8811,6
8812,19
8813,40
8814,1
8815,14
8816,22
8817,25
8818,11
8819,12
8820,7
8821,3
8822,38
8823,35
8824,11
8825,11
8826,23
8827,16
8828,3
8829,33
8830,1
8831,11
8832,17
8833,38
8834,38
8835,7
8836,1
8837,11
8838,25
8839,25
8840,34
8841,17
8842,14
8843,7
8844,34
8845,31
8846,4
8847,9
8848,25
8849,18
8850,12
8851,42
8852,1
8853,5
8854,18
8855,2
8856,5
8857,13
8858,1
8859,1
8860,12
8861,35
8862,42
8863,7
8864,1
8865,12
8866,1
8867,38
8868,5
8869,31
8870,1
8871,17
8872,28
8873,8
8874,14
8875,18
8876,11
8877,5
8878,1
8879,17
8880,5
8881,8
8882,12
8883,28
8884,7
8885,36
8886,24
8887,31
8888,33
8889,39
8890,35
8891,28
8892,2
8893,11
8894,12
8895,9
8896,28
8897,17
8898,2
8899,25
8900,11
8901,7
8902,8
8903,14
8904,16
8905,14
8906,38
8907,4
8908,7
8909,5
8910,11
8911,23
8912,15
8913,28
8914,33
8915,38
8916,20
8917,2
8918,7
8919,12
8920,10
8921,9
8922,11
8923,12
8924,7
8925,17
8926,25
8927,12
8928,9
8929,37
8930,1
8931,4
8932,2
8933,18
8934,4
8935,1
8936,28
8937,5
8938,12
8939,10
8940,10
8941,1
8942,17
8943,5
8944,12
8945,1
8946,2
8947,1
8948,40
8949,12
8950,16
8951,4
8952,38
8953,11
8954,2
8955,7
8956,30
8957,35
8958,8
8959,1
8960,0
8961,33
8962,2
8963,14
8964,10
8965,2
8966,5
8967,23
8968,1
8969,10
8970,39
8971,1
8972,11
8973,31
8974,39
8975,7
8976,18
8977,10
8978,18
8979,9
8980,20
8981,9
8982,35
8983,26
8984,1
8985,6
8986,13
8987,5
8988,13
8989,5
8990,17
8991,8
8992,35
8993,1
8994,4
8995,38
8996,27
8997,37
8998,3
8999,10
9000,19
9001,13
9002,20
9003,1
9004,3
9005,7
9006,6
9007,1
9008,2
9009,20
9010,22
9011,10
9012,28
9013,11
9014,31
9015,25
9016,34
9017,20
9018,38
9019,40
9020,5
9021,3
9022,4
9023,38
9024,41
9025,13
9026,1
9027,10
9028,34
9029,38
9030,8
9031,3
9032,35
9033,2
9034,7
9035,8
9036,3
9037,2
9038,36
9039,33
9040,37
9041,1
9042,0
9043,35
9044,13
9045,25
9046,36
9047,2
9048,8
9049,9
9050,2
9051,38
9052,8
9053,9
9054,31
9055,13
9056,25
9057,16
9058,12
9059,14
9060,7
9061,7
9062,4
9063,25
9064,3
9065,12
9066,23
9067,10
9068,12
9069,3
9070,38
9071,4
9072,20
9073,42
9074,18
9075,8
9076,34
9077,13
9078,30
9079,11
9080,1
9081,4
9082,18
9083,5
9084,38
9085,4
9086,34
9087,10
9088,28
9089,4
9090,10
9091,7
9092,40
9093,22
9094,13
9095,23
9096,1
9097,4
9098,12
9099,5
9100,3
9101,3
9102,23
9103,7
9104,28
9105,26
9106,17
9107,10
9108,13
9109,2
9110,27
9111,12
9112,2
9113,2
9114,2
9115,18
9116,31
9117,12
9118,17
9119,8
9120,10
9121,18
9122,12
9123,35
9124,12
9125,10
9126,13
9127,13
9128,21
9129,11
9130,13
9131,4
9132,31
9133,11
9134,31
9135,15
9136,16
9137,33
9138,28
9139,2
9140,9
9141,20
9142,10
9143,34
9144,10
9145,25
9146,20
9147,26
9148,4
9149,4
9150,5
9151,4
9152,13
9153,9
9154,2
9155,12
9156,9
9157,1
9158,25
9159,7
9160,41
9161,17
9162,29
9163,3
9164,8
9165,38
9166,1
9167,8
9168,15
9169,3
9170,12
9171,11
9172,5
9173,10
9174,10
9175,1
9176,17
9177,4
9178,2
9179,12
9180,25
9181,35
9182,36
9183,11
9184,31
9185,9
9186,8
9187,5
9188,39
9189,31
9190,12
9191,6
9192,12
9193,2
9194,18
9195,3
9196,7
9197,1
9198,11
9199,33
9200,38
9201,33
9202,14
9203,18
9204,2
9205,23
9206,38
9207,33
9208,2
9209,38
9210,40
9211,4
9212,16
9213,31
9214,31
9215,39
9216,42
9217,1
9218,14
9219,7
9220,12
9221,10
9222,10
9223,9
9224,28
9225,7
9226,31
9227,3
9228,16
9229,4
9230,10
9231,18
9232,12
9233,17
9234,12
9235,40
9236,13
9237,5
9238,10
9239,5
9240,15
9241,12
9242,23
9243,5
9244,28
9245,12
9246,8
9247,10
9248,10
9249,10
9250,25
9251,2
9252,38
9253,26
9254,1
9255,3
9256,39
9257,31
9258,38
9259,18
9260,24
9261,12
9262,3
9263,13
9264,35
9265,4
9266,2
9267,14
9268,12
9269,12
9270,17
9271,33
9272,10
9273,10
9274,4
9275,4
9276,38
9277,25
9278,40
9279,3
9280,17
9281,18
9282,10
9283,30
9284,11
9285,8
9286,12
9287,13
9288,31
9289,3
9290,16
9291,3
9292,12
9293,8
9294,41
9295,5
9296,18
9297,34
9298,2
9299,17
9300,33
9301,22
9302,10
9303,4
9304,1
9305,3
9306,12
9307,9
9308,20
9309,12
9310,2
9311,2
9312,28
9313,5
9314,31
9315,2
9316,12
9317,5
9318,38
9319,28
9320,22
9321,2
9322,38
9323,5
9324,25
9325,27
9326,0
9327,10
9328,38
9329,4
9330,4
9331,3
9332,6
9333,38
9334,12
9335,17
9336,5
9337,6
9338,1
9339,13
9340,38
9341,12
9342,25
9343,2
9344,12
9345,10
9346,7
9347,7
9348,21
9349,12
9350,25
9351,7
9352,10
9353,4
9354,38
9355,9
9356,34
9357,1
9358,4
9359,14
9360,31
9361,30
9362,2
9363,38
9364,1
9365,4
9366,4
9367,31
9368,18
9369,21
9370,13
9371,1
9372,38
9373,12
9374,13
9375,14
9376,9
9377,1
9378,11
9379,17
9380,2
9381,33
9382,38
9383,3
9384,2
9385,14
9386,22
9387,9
9388,3
9389,1
9390,18
9391,12
9392,13
9393,13
9394,35
9395,23
9396,4
9397,6
9398,12
9399,35
9400,8
9401,14
9402,1
9403,31
9404,31
9405,1
9406,5
9407,4
9408,39
9409,10
9410,25
9411,5
9412,3
9413,2
9414,19
9415,2
9416,13
9417,19
9418,35
9419,2
9420,12
9421,42
9422,12
9423,18
9424,35
9425,10
9426,27
9427,28
9428,8
9429,9
9430,13
9431,22
9432,13
9433,7
9434,13
9435,7
9436,18
9437,5
9438,14
9439,14
9440,17
9441,38
9442,4
9443,13
9444,1
9445,25
9446,13
9447,9
9448,11
9449,2
9450,35
9451,39
9452,1
9453,5
9454,5
9455,11
9456,2
9457,38
9458,15
9459,38
9460,30
9461,8
9462,12
9463,26
9464,10
9465,14
9466,16
9467,1
9468,5
9469,34
9470,13
9471,14
9472,7
9473,26
9474,39
9475,5
9476,9
9477,13
9478,16
9479,1
9480,25
9481,1
9482,30
9483,32
9484,9
9485,10
9486,18
9487,22
9488,36
9489,38
9490,31
9491,8
9492,28
9493,13
9494,5
9495,8
9496,2
9497,13
9498,1
9499,5
9500,17
9501,25
9502,4
9503,4
9504,2
9505,35
9506,17
9507,27
9508,14
9509,4
9510,1
9511,1
9512,9
9513,13
9514,11
9515,8
9516,13
9517,8
9518,4
9519,26
9520,5
9521,10
9522,1
9523,3
9524,1
9525,37
9526,3
9527,5
9528,17
9529,20
9530,42
9531,9
9532,33
9533,28
9534,4
9535,1
9536,5
9537,4
9538,10
9539,26
9540,4
9541,35
9542,42
9543,12
9544,26
9545,10
9546,22
9547,5
9548,17
9549,13
9550,2
9551,1
9552,42
9553,25
9554,2
9555,34
9556,12
9557,10
9558,18
9559,10
9560,32
9561,10
9562,4
9563,35
9564,12
9565,35
9566,4
9567,7
9568,15
9569,7
9570,8
9571,29
9572,9
9573,18
9574,25
9575,18
9576,13
9577,28
9578,12
9579,33
9580,8
9581,30
9582,4
9583,21
9584,12
9585,12
9586,1
9587,1
9588,9
9589,18
9590,10
9591,4
9592,15
9593,2
9594,5
9595,2
9596,35
9597,20
9598,33
9599,1
9600,2
9601,35
9602,15
9603,2
9604,9
9605,35
9606,5
9607,25
9608,10
9609,15
9610,35
9611,17
9612,13
9613,9
9614,4
9615,30
9616,28
9617,2
9618,25
9619,41
9620,23
9621,0
9622,35
9623,4
9624,10
9625,11
9626,8
9627,38
9628,10
9629,10
9630,12
9631,2
9632,1
9633,1
9634,4
9635,13
9636,8
9637,23
9638,31
9639,12
9640,39
9641,33
9642,26
9643,17
9644,2
9645,19
9646,31
9647,18
9648,35
9649,35
9650,2
9651,22
9652,39
9653,18
9654,31
9655,35
9656,14
9657,5
9658,11
9659,38
9660,21
9661,7
9662,10
9663,8
9664,18
9665,10
9666,3
9667,26
9668,9
9669,17
9670,4
9671,36
9672,12
9673,2
9674,1
9675,36
9676,11
9677,1
9678,17
9679,1
9680,9
9681,10
9682,7
9683,12
9684,26
9685,3
9686,12
9687,38
9688,35
9689,13
9690,35
9691,34
9692,1
9693,27
9694,13
9695,8
9696,11
9697,31
9698,15
9699,15
9700,1
9701,13
9702,30
9703,10
9704,33
9705,13
9706,3
9707,38
9708,2
9709,20
9710,2
9711,34
9712,18
9713,28
9714,3
9715,10
9716,5
9717,18
9718,26
9719,17
9720,13
9721,6
9722,24
9723,17
9724,18
9725,11
9726,13
9727,2
9728,4
9729,13
9730,13
9731,11
9732,9
9733,4
9734,26
9735,3
9736,5
9737,3
9738,11
9739,10
9740,26
9741,4
9742,9
9743,35
9744,40
9745,13
9746,25
9747,33
9748,28
9749,2
9750,3
9751,1
9752,18
9753,23
9754,8
9755,3
9756,1
9757,22
9758,11
9759,39
9760,11
9761,2
9762,2
9763,2
9764,23
9765,7
9766,38
9767,4
9768,22
9769,38
9770,18
9771,4
9772,21
9773,5
9774,14
9775,21
9776,25
9777,10
9778,3
9779,4
9780,38
9781,4
9782,31
9783,26
9784,4
9785,33
9786,14
9787,14
9788,8
9789,4
9790,18
9791,13
9792,15
9793,4
9794,41
9795,14
9796,13
9797,4
9798,4
9799,10
9800,14
9801,9
9802,12
9803,28
9804,4
9805,40
9806,32
9807,10
9808,38
9809,10
9810,2
9811,5
9812,40
9813,8
9814,4
9815,5
9816,3
9817,38
9818,12
9819,21
9820,38
9821,38
9822,33
9823,12
9824,37
9825,33
9826,8
9827,2
9828,1
9829,2
9830,7
9831,38
9832,3
9833,38
9834,4
9835,1
9836,28
9837,4
9838,12
9839,1
9840,18
9841,18
9842,28
9843,29
9844,13
9845,2
9846,16
9847,1
9848,3
9849,24
9850,38
9851,0
9852,14
9853,8
9854,28
9855,2
9856,24
9857,9
9858,7
9859,2
9860,6
9861,12
9862,11
9863,13
9864,2
9865,13
9866,28
9867,4
9868,13
9869,14
9870,21
9871,4
9872,33
9873,13
9874,12
9875,13
9876,2
9877,3
9878,15
9879,9
9880,5
9881,17
9882,34
9883,9
9884,14
9885,5
9886,33
9887,31
9888,14
9889,2
9890,25
9891,7
9892,12
9893,7
9894,17
9895,38
9896,4
9897,31
9898,5
9899,16
9900,23
9901,5
9902,13
9903,8
9904,35
9905,17
9906,25
9907,2
9908,41
9909,16
9910,10
9911,12
9912,11
9913,15
9914,12
9915,21
9916,42
9917,14
9918,12
9919,4
9920,8
9921,9
9922,11
9923,13
9924,40
9925,18
9926,13
9927,1
9928,22
9929,7
9930,23
9931,8
9932,14
9933,29
9934,4
9935,21
9936,11
9937,10
9938,7
9939,11
9940,4
9941,10
9942,1
9943,19
9944,18
9945,1
9946,10
9947,8
9948,25
9949,2
9950,33
9951,16
9952,15
9953,31
9954,16
9955,16
9956,12
9957,14
9958,9
9959,28
9960,12
9961,25
9962,25
9963,32
9964,18
9965,17
9966,5
9967,35
9968,2
9969,10
9970,17
9971,13
9972,13
9973,11
9974,1
9975,24
9976,2
9977,23
9978,38
9979,10
9980,6
9981,8
9982,17
9983,1
9984,18
9985,14
9986,15
9987,1
9988,39
9989,9
9990,9
9991,12
9992,9
9993,38
9994,36
9995,5
9996,17
9997,31
9998,18
9999,2
10000,2
10001,36
10002,3
10003,28
10004,11
10005,9
10006,0
10007,1
10008,1
10009,3
10010,18
10011,9
10012,9
10013,12
10014,13
10015,34
10016,17
10017,8
10018,9
10019,2
10020,38
10021,26
10022,7
10023,39
10024,9
10025,31
10026,9
10027,11
10028,28
10029,2
10030,2
10031,9
10032,25
10033,10
10034,10
10035,25
10036,5
10037,12
10038,25
10039,20
10040,15
10041,8
10042,8
10043,38
10044,3
10045,23
10046,8
10047,34
10048,25
10049,17
10050,1
10051,4
10052,19
10053,26
10054,30
10055,5
10056,13
10057,10
10058,40
10059,36
10060,27
10061,15
10062,26
10063,4
10064,13
10065,13
10066,2
10067,9
10068,7
10069,1
10070,13
10071,25
10072,38
10073,1
10074,5
10075,5
10076,8
10077,36
10078,11
10079,2
10080,26
10081,6
10082,12
10083,1
10084,11
10085,7
10086,33
10087,3
10088,28
10089,11
10090,5
10091,1
10092,1
10093,32
10094,28
10095,13
10096,15
10097,13
10098,38
10099,1
10100,38
10101,17
10102,8
10103,4
10104,26
10105,3
10106,6
10107,3
10108,6
10109,25
10110,13
10111,26
10112,38
10113,12
10114,2
10115,10
10116,1
10117,13
10118,13
10119,7
10120,3
10121,34
10122,10
10123,3
10124,2
10125,12
10126,18
10127,17
10128,2
10129,15
10130,7
10131,36
10132,1
10133,8
10134,38
10135,13
10136,33
10137,13
10138,28
10139,31
10140,29
10141,8
10142,28
10143,42
10144,38
10145,36
10146,1
10147,4
10148,4
10149,16
10150,12
10151,35
10152,7
10153,3
10154,9
10155,11
10156,25
10157,13
10158,40
10159,42
10160,2
10161,1
10162,8
10163,11
10164,1
10165,12
10166,10
10167,4
10168,38
10169,3
10170,14
10171,4
10172,18
10173,7
10174,9
10175,5
10176,1
10177,40
10178,9
10179,8
10180,13
10181,40
10182,5
10183,7
10184,5
10185,15
10186,9
10187,38
10188,25
10189,1
10190,9
10191,10
10192,14
10193,33
10194,0
10195,13
10196,26
10197,11
10198,17
10199,6
10200,23
10201,1
10202,25
10203,8
10204,2
10205,11
10206,3
10207,11
10208,11
10209,5
10210,23
10211,6
10212,5
10213,18
10214,14
10215,38
10216,38
10217,7
10218,11
10219,10
10220,13
10221,5
10222,12
10223,10
10224,11
10225,18
10226,26
10227,10
10228,7
10229,12
10230,4
10231,23
10232,38
10233,18
10234,10
10235,11
10236,7
10237,22
10238,10
10239,41
10240,3
10241,34
10242,38
10243,1
10244,31
10245,13
10246,39
10247,25
10248,33
10249,25
10250,11
10251,12
10252,5
10253,20
10254,11
10255,31
10256,1
10257,8
10258,35
10259,7
10260,2
10261,25
10262,5
10263,2
10264,5
10265,13
10266,14
10267,38
10268,17
10269,17
10270,17
10271,2
10272,10
10273,8
10274,15
10275,3
10276,18
10277,23
10278,15
10279,13
10280,38
10281,2
10282,34
10283,13
10284,39
10285,2
10286,14
10287,14
10288,17
10289,10
10290,30
10291,12
10292,38
10293,11
10294,26
10295,35
10296,28
10297,17
10298,17
10299,17
10300,38
10301,35
10302,25
10303,25
10304,2
10305,38
10306,8
10307,3
10308,10
10309,38
10310,2
10311,41
10312,33
10313,33
10314,36
10315,13
10316,5
10317,5
10318,35
10319,36
10320,2
10321,15
10322,5
10323,8
10324,6
10325,34
10326,11
10327,9
10328,1
10329,1
10330,7
10331,10
10332,30
10333,10
10334,20
10335,0
10336,4
10337,4
10338,28
10339,30
10340,31
10341,7
10342,38
10343,12
10344,20
10345,8
10346,10
10347,8
10348,26
10349,12
10350,8
10351,10
10352,12
10353,2
10354,39
10355,5
10356,28
10357,35
10358,11
10359,35
10360,34
10361,5
10362,29
10363,1
10364,4
10365,13
10366,5
10367,4
10368,26
10369,23
10370,13
10371,31
10372,38
10373,25
10374,1
10375,4
10376,2
10377,2
10378,42
10379,17
10380,5
10381,12
10382,7
10383,2
10384,18
10385,9
10386,2
10387,8
10388,36
10389,26
10390,2
10391,25
10392,30
10393,10
10394,5
10395,5
10396,2
10397,17
10398,35
10399,25
10400,30
10401,2
10402,31
10403,31
10404,16
10405,10
10406,5
10407,7
10408,3
10409,8
10410,1
