,0
9221,20
9222,31
9223,2
9224,8
9225,31
9226,4
9227,2
9228,8
9229,13
9230,13
9231,3
9232,38
9233,28
9234,4
9235,8
9236,4
9237,8
9238,3
9239,38
9240,25
9241,8
9242,1
9243,9
9244,12
9245,18
9246,37
9247,13
9248,21
9249,39
9250,1
9251,5
9252,38
9253,12
9254,5
9255,2
9256,37
9257,41
9258,12
9259,36
9260,22
9261,35
9262,21
9263,34
9264,4
9265,40
9266,5
9267,25
9268,8
9269,1
9270,9
9271,18
9272,2
9273,27
9274,17
9275,16
9276,15
9277,12
9278,7
9279,14
9280,2
9281,4
9282,3
9283,7
9284,35
9285,4
9286,38
9287,4
9288,33
9289,12
9290,1
9291,38
9292,14
9293,4
9294,1
9295,11
9296,1
9297,25
9298,25
9299,7
9300,13
9301,35
9302,34
9303,17
9304,20
9305,7
9306,1
9307,7
9308,15
9309,33
9310,3
9311,30
9312,7
9313,35
9314,26
9315,0
9316,23
9317,9
9318,36
9319,17
9320,5
9321,9
9322,5
9323,15
9324,12
9325,16
9326,8
9327,4
9328,10
9329,38
9330,26
9331,37
9332,25
9333,13
9334,7
9335,38
9336,18
9337,33
9338,3
9339,27
9340,8
9341,25
9342,37
9343,2
9344,38
9345,8
9346,1
9347,6
9348,12
9349,10
9350,35
9351,2
9352,9
9353,17
9354,30
9355,2
9356,34
9357,35
9358,14
9359,12
9360,34
9361,12
9362,8
9363,13
9364,2
9365,4
9366,5
9367,12
9368,34
9369,2
9370,18
9371,8
9372,17
9373,10
9374,20
9375,27
9376,4
9377,38
9378,7
9379,14
9380,36
9381,11
9382,1
9383,1
9384,38
9385,38
9386,11
9387,10
9388,4
9389,38
9390,35
9391,23
9392,6
9393,28
9394,10
9395,15
9396,38
9397,13
9398,2
9399,8
9400,5
9401,11
9402,3
9403,33
9404,25
9405,27
9406,12
9407,12
9408,15
9409,12
9410,9
9411,2
9412,25
9413,4
9414,35
9415,1
9416,6
9417,12
9418,8
9419,25
9420,18
9421,13
9422,3
9423,3
9424,7
9425,23
9426,38
9427,8
9428,39
9429,8
9430,4
9431,1
9432,17
9433,1
9434,9
9435,38
9436,37
9437,25
9438,17
9439,11
9440,17
9441,12
9442,1
9443,15
9444,1
9445,5
9446,2
9447,13
9448,22
9449,10
9450,41
9451,25
9452,28
9453,13
9454,17
9455,2
9456,25
9457,8
9458,35
9459,2
9460,4
9461,3
9462,13
9463,2
9464,8
9465,2
9466,9
9467,10
9468,25
9469,42
9470,35
9471,1
9472,14
9473,40
9474,12
9475,10
9476,5
9477,18
9478,14
9479,27
9480,8
9481,12
9482,21
9483,40
9484,13
9485,26
9486,3
9487,33
9488,38
9489,4
9490,5
9491,34
9492,10
9493,2
9494,10
9495,13
9496,12
9497,4
9498,4
9499,4
9500,2
9501,41
9502,29
9503,36
9504,26
9505,2
9506,37
9507,11
9508,15
9509,1
9510,12
9511,23
9512,13
9513,7
9514,5
9515,10
9516,9
9517,8
9518,9
9519,3
9520,1
9521,41
9522,25
9523,18
9524,9
9525,18
9526,18
9527,38
9528,2
9529,11
9530,31
9531,8
9532,13
9533,31
9534,29
9535,38
9536,2
9537,3
9538,2
9539,9
9540,18
9541,3
9542,38
9543,17
9544,4
9545,5
9546,10
9547,7
9548,33
9549,22
9550,35
9551,25
9552,9
9553,13
9554,3
9555,38
9556,29
9557,4
9558,13
9559,32
9560,15
9561,29
9562,5
9563,23
9564,33
9565,12
9566,26
9567,38
9568,25
9569,10
9570,40
9571,40
9572,12
9573,25
9574,9
9575,35
9576,10
9577,10
9578,7
9579,7
9580,38
9581,32
9582,23
9583,14
9584,10
9585,3
9586,33
9587,9
9588,3
9589,8
9590,13
9591,10
9592,8
9593,15
9594,18
9595,13
9596,32
9597,4
9598,2
9599,7
9600,4
9601,13
9602,13
9603,33
9604,23
9605,24
9606,10
9607,15
9608,2
9609,8
9610,2
9611,1
9612,9
9613,18
9614,35
9615,13
9616,9
9617,1
9618,33
9619,12
9620,25
9621,8
9622,2
9623,18
9624,4
9625,14
9626,27
9627,35
9628,28
9629,18
9630,18
9631,10
9632,17
9633,13
9634,12
9635,24
9636,11
9637,8
9638,7
9639,38
9640,3
9641,35
9642,20
9643,11
9644,25
9645,3
9646,38
9647,17
9648,11
9649,5
9650,6
9651,7
9652,40
9653,12
9654,1
9655,29
9656,13
9657,11
9658,18
9659,23
9660,28
9661,8
9662,31
9663,16
9664,1
9665,33
9666,28
9667,2
9668,38
9669,1
9670,12
9671,7
9672,12
9673,7
9674,12
9675,22
9676,16
9677,10
9678,13
9679,13
9680,35
9681,20
9682,22
9683,26
9684,32
9685,17
9686,12
9687,25
9688,2
9689,11
9690,36
9691,8
9692,10
9693,38
9694,15
9695,23
9696,9
9697,13
9698,8
9699,17
9700,41
9701,13
9702,7
9703,35
9704,14
9705,2
9706,4
9707,12
9708,18
9709,10
9710,18
9711,18
9712,7
9713,2
9714,4
9715,5
9716,1
9717,17
9718,29
9719,2
9720,13
9721,17
9722,13
9723,1
9724,15
9725,17
9726,33
9727,33
9728,25
9729,8
9730,35
9731,31
9732,18
9733,14
9734,33
9735,39
9736,12
9737,5
9738,15
9739,16
9740,8
9741,17
9742,1
9743,18
9744,5
9745,28
9746,17
9747,3
9748,28
9749,25
9750,11
9751,1
9752,26
9753,10
9754,18
9755,4
9756,17
9757,9
9758,13
9759,12
9760,34
9761,3
9762,10
9763,31
9764,3
9765,5
9766,11
9767,22
9768,32
9769,5
9770,14
9771,31
9772,5
9773,8
9774,22
9775,7
9776,18
9777,25
9778,33
9779,8
9780,1
9781,31
9782,18
9783,18
9784,7
9785,8
9786,1
9787,40
9788,35
9789,5
9790,7
9791,3
9792,22
9793,33
9794,14
9795,25
9796,23
9797,13
9798,5
9799,21
9800,7
9801,37
9802,20
9803,2
9804,15
9805,36
9806,33
9807,37
9808,9
9809,17
9810,11
9811,40
9812,17
9813,2
9814,36
9815,42
9816,31
9817,8
9818,8
9819,26
9820,18
9821,20
9822,4
9823,38
9824,15
9825,16
9826,2
9827,26
9828,38
9829,12
9830,25
9831,33
9832,9
9833,38
9834,13
9835,7
9836,26
9837,4
9838,13
9839,40
9840,15
9841,4
9842,24
9843,5
9844,12
9845,1
9846,33
9847,8
9848,13
9849,12
9850,36
9851,33
9852,28
9853,26
9854,11
9855,29
9856,34
9857,25
9858,21
9859,8
9860,9
9861,28
9862,38
9863,7
9864,38
9865,25
9866,18
9867,35
9868,1
9869,25
9870,8
9871,26
9872,3
9873,38
9874,18
9875,39
9876,1
9877,40
9878,23
9879,2
9880,18
9881,34
9882,21
9883,13
9884,8
9885,5
9886,9
9887,2
9888,8
9889,3
9890,33
9891,9
9892,9
9893,12
9894,36
9895,3
9896,23
9897,17
9898,26
9899,5
9900,2
9901,9
9902,3
9903,33
9904,2
9905,9
9906,3
9907,13
9908,39
9909,5
9910,7
9911,18
9912,10
9913,8
9914,2
9915,3
9916,13
9917,23
9918,10
9919,38
9920,12
9921,16
9922,19
9923,31
9924,23
9925,11
9926,3
9927,15
9928,14
9929,7
9930,1
9931,29
9932,2
9933,18
9934,38
9935,18
9936,13
9937,11
9938,42
9939,25
9940,26
9941,15
9942,38
9943,30
9944,27
9945,13
9946,4
9947,38
9948,8
9949,12
9950,4
9951,5
9952,13
9953,12
9954,2
9955,13
9956,17
9957,41
9958,11
9959,17
9960,10
9961,5
9962,9
9963,8
9964,10
9965,13
9966,7
9967,25
9968,2
9969,38
9970,18
9971,13
9972,9
9973,3
9974,8
9975,16
9976,12
9977,1
9978,32
9979,34
9980,15
9981,28
9982,25
9983,1
9984,13
9985,10
9986,4
9987,35
9988,24
9989,31
9990,38
9991,18
9992,17
9993,1
9994,8
9995,25
9996,10
9997,5
9998,0
9999,35
10000,34
10001,38
10002,35
10003,25
10004,4
10005,8
10006,13
10007,5
10008,12
10009,2
10010,28
10011,16
10012,10
10013,25
10014,25
10015,10
10016,33
10017,26
10018,5
10019,4
10020,30
10021,13
10022,8
10023,2
10024,11
10025,5
10026,14
10027,12
10028,25
10029,18
10030,4
10031,10
10032,4
10033,33
10034,25
10035,3
10036,3
10037,10
10038,10
10039,1
10040,31
10041,31
10042,31
10043,38
10044,38
10045,38
10046,13
10047,35
10048,10
10049,23
10050,10
10051,33
10052,5
10053,28
10054,6
10055,11
10056,12
10057,28
10058,24
10059,5
10060,8
10061,0
10062,17
10063,4
10064,2
10065,4
10066,7
10067,10
10068,27
10069,13
10070,2
10071,2
10072,6
10073,14
10074,18
10075,21
10076,8
10077,41
10078,7
10079,11
10080,22
10081,36
10082,13
10083,11
10084,12
10085,17
10086,26
10087,0
10088,25
10089,10
10090,33
10091,29
10092,3
10093,17
10094,38
10095,15
10096,10
10097,33
10098,13
10099,4
10100,35
10101,9
10102,10
10103,4
10104,14
10105,7
10106,30
10107,31
10108,11
10109,17
10110,13
10111,30
10112,38
10113,29
10114,2
10115,7
10116,12
10117,36
10118,8
10119,11
10120,26
10121,16
10122,8
10123,22
10124,9
10125,21
10126,7
10127,7
10128,26
10129,1
10130,7
10131,31
10132,25
10133,9
10134,8
10135,3
10136,30
10137,14
10138,7
10139,28
10140,28
10141,8
10142,11
10143,5
10144,2
10145,28
10146,25
10147,9
10148,10
10149,11
10150,8
10151,10
10152,3
10153,34
10154,11
10155,38
10156,31
10157,37
10158,27
10159,20
10160,2
10161,11
10162,42
10163,1
10164,38
10165,38
10166,9
10167,4
10168,30
10169,8
10170,9
10171,7
10172,25
10173,14
10174,8
10175,5
10176,15
10177,1
10178,35
10179,7
10180,5
10181,6
10182,8
10183,4
10184,39
10185,14
10186,19
10187,3
10188,7
10189,38
10190,4
10191,26
10192,1
10193,7
10194,2
10195,33
10196,28
10197,9
10198,35
10199,14
10200,12
10201,29
10202,12
10203,13
10204,23
10205,3
10206,13
10207,9
10208,2
10209,38
10210,2
10211,4
10212,27
10213,10
10214,11
10215,29
10216,5
10217,5
10218,2
10219,11
10220,1
10221,2
10222,10
10223,10
10224,33
10225,25
10226,4
10227,6
10228,38
10229,18
10230,1
10231,1
10232,5
10233,8
10234,22
10235,42
10236,8
10237,35
10238,10
10239,26
10240,9
10241,11
10242,10
10243,2
10244,9
10245,11
10246,0
10247,35
10248,12
10249,15
10250,0
10251,20
10252,2
10253,20
10254,35
10255,38
10256,8
10257,2
10258,13
10259,41
10260,12
10261,1
10262,12
10263,13
10264,12
10265,31
10266,18
10267,10
10268,5
10269,17
10270,11
10271,31
10272,8
10273,34
10274,9
10275,3
10276,12
10277,38
10278,5
10279,10
10280,13
10281,38
10282,3
10283,4
10284,1
10285,14
10286,7
10287,0
10288,12
10289,13
10290,1
10291,2
10292,25
10293,9
10294,21
10295,22
10296,14
10297,17
10298,12
10299,33
10300,36
10301,23
10302,8
10303,7
10304,12
10305,40
10306,2
10307,13
10308,23
10309,25
10310,3
10311,5
10312,31
10313,12
10314,31
10315,40
10316,25
10317,24
10318,12
10319,5
10320,38
10321,13
10322,5
10323,31
10324,35
10325,5
10326,14
10327,38
10328,14
10329,2
10330,25
10331,12
10332,21
10333,17
10334,17
10335,7
10336,30
10337,10
10338,30
10339,3
10340,32
10341,10
10342,17
10343,38
10344,12
10345,3
10346,35
10347,8
10348,3
10349,5
10350,34
10351,1
10352,12
10353,7
10354,5
10355,5
10356,13
10357,4
10358,23
10359,14
10360,8
10361,1
10362,18
10363,15
10364,33
10365,20
10366,37
10367,11
10368,3
10369,36
10370,25
10371,9
10372,17
10373,8
10374,11
10375,17
10376,9
10377,15
10378,4
10379,2
10380,33
10381,2
10382,35
10383,15
10384,2
10385,11
10386,4
10387,35
10388,15
10389,13
10390,16
10391,23
10392,10
10393,28
10394,22
10395,10
10396,34
10397,4
10398,13
10399,10
10400,1
10401,12
10402,22
10403,10
10404,2
10405,4
10406,9
10407,31
10408,1
10409,34
10410,12
10411,5
10412,41
10413,13
10414,34
10415,7
10416,35
10417,13
10418,14
10419,2
10420,1
10421,12
10422,10
10423,17
10424,12
10425,9
10426,10
10427,28
10428,27
10429,2
10430,23
10431,34
10432,4
10433,4
10434,8
10435,38
10436,12
10437,13
10438,5
10439,35
10440,33
10441,25
10442,5
10443,9
10444,14
10445,15
10446,11
10447,38
10448,19
10449,39
10450,24
10451,11
10452,9
10453,19
10454,17
10455,12
10456,38
10457,0
10458,36
10459,38
10460,20
10461,13
10462,25
10463,14
10464,12
10465,33
10466,5
10467,11
10468,7
10469,7
10470,9
10471,7
10472,24
10473,4
10474,10
10475,13
10476,31
10477,4
10478,13
10479,26
10480,34
10481,4
10482,32
10483,13
10484,6
10485,3
10486,34
10487,2
10488,29
10489,11
10490,13
10491,25
10492,5
10493,9
10494,13
10495,1
10496,10
10497,25
10498,11
10499,3
10500,30
10501,12
10502,6
10503,2
10504,5
10505,12
10506,30
10507,15
10508,15
10509,38
10510,3
10511,15
10512,34
10513,2
10514,18
10515,33
10516,12
10517,16
10518,17
10519,13
10520,35
10521,26
10522,10
10523,5
10524,13
10525,13
10526,10
10527,13
10528,8
10529,5
10530,12
10531,10
10532,8
10533,11
10534,2
10535,36
10536,40
10537,10
10538,1
10539,7
10540,7
10541,7
10542,4
10543,5
10544,17
10545,25
10546,1
10547,10
10548,6
10549,35
10550,20
10551,28
10552,18
10553,35
10554,8
10555,25
10556,16
10557,14
10558,39
10559,1
10560,8
10561,11
10562,12
10563,13
10564,28
10565,25
10566,25
10567,11
10568,10
10569,38
10570,7
10571,38
10572,5
10573,7
10574,1
10575,9
10576,29
10577,13
10578,14
10579,17
10580,21
10581,12
10582,22
10583,1
10584,35
10585,2
10586,13
10587,4
10588,35
10589,26
10590,14
10591,39
10592,1
10593,13
10594,10
10595,3
10596,5
10597,25
10598,13
10599,4
10600,15
10601,13
10602,12
10603,38
10604,35
10605,4
10606,3
10607,36
10608,27
10609,25
10610,38
10611,31
10612,35
10613,4
10614,13
10615,28
10616,12
10617,7
10618,38
10619,10
10620,10
10621,33
10622,1
10623,38
10624,13
10625,3
10626,7
10627,25
10628,3
10629,36
10630,5
10631,17
10632,5
10633,0
10634,25
10635,13
10636,34
10637,1
10638,3
10639,38
10640,4
10641,31
10642,9
10643,13
10644,9
10645,2
10646,2
10647,3
10648,8
10649,18
10650,14
10651,18
10652,1
10653,7
10654,13
10655,2
10656,30
10657,2
10658,2
10659,10
10660,18
10661,38
10662,13
10663,38
10664,4
10665,13
10666,16
10667,13
10668,23
10669,17
10670,38
10671,2
10672,10
10673,10
10674,4
10675,4
10676,13
10677,11
10678,8
10679,1
10680,24
10681,23
10682,40
10683,4
10684,10
10685,38
10686,9
10687,30
10688,1
10689,9
10690,17
10691,16
10692,7
10693,25
10694,8
10695,3
10696,5
10697,5
10698,13
10699,12
10700,37
10701,28
10702,26
10703,39
10704,36
10705,15
10706,26
10707,41
10708,1
10709,25
10710,2
10711,35
10712,12
10713,38
10714,1
10715,10
10716,12
10717,31
10718,8
10719,16
10720,8
10721,21
10722,37
10723,28
10724,9
10725,25
10726,11
10727,37
10728,38
10729,38
10730,1
10731,2
10732,1
10733,35
10734,8
10735,0
10736,2
10737,2
10738,3
10739,2
10740,13
10741,31
10742,14
10743,18
10744,31
10745,4
10746,12
10747,7
10748,17
10749,18
10750,18
10751,13
10752,9
10753,13
10754,25
10755,7
10756,31
10757,35
10758,12
10759,35
10760,33
10761,7
10762,9
10763,5
10764,4
10765,1
10766,25
10767,7
10768,7
10769,18
10770,10
10771,18
10772,17
10773,22
10774,14
10775,35
10776,12
10777,4
10778,12
10779,38
10780,25
10781,18
10782,38
10783,12
10784,10
10785,9
10786,7
10787,20
10788,15
10789,4
10790,12
10791,10
10792,29
10793,5
10794,7
10795,10
10796,31
10797,7
10798,22
10799,30
10800,4
10801,10
10802,40
10803,18
10804,10
10805,35
10806,4
10807,37
10808,17
10809,38
10810,23
10811,4
10812,12
10813,34
10814,4
10815,35
10816,25
10817,5
10818,5
10819,18
10820,0
10821,5
10822,2
10823,25
10824,5
10825,12
10826,2
10827,33
10828,38
10829,5
10830,35
10831,18
10832,18
10833,13
10834,2
10835,33
10836,10
10837,20
10838,7
10839,28
10840,38
10841,3
10842,25
10843,15
10844,6
10845,2
10846,16
10847,2
10848,14
10849,15
10850,2
10851,32
10852,9
10853,16
10854,8
10855,18
10856,5
10857,38
10858,7
10859,28
10860,25
10861,4
10862,20
10863,14
10864,2
10865,18
10866,1
10867,38
10868,1
10869,1
10870,6
10871,0
10872,38
10873,34
10874,9
10875,12
10876,8
10877,28
10878,8
10879,10
10880,5
10881,28
10882,16
10883,35
10884,39
10885,2
10886,8
10887,28
10888,5
10889,5
10890,25
10891,8
10892,2
10893,3
10894,4
10895,26
10896,10
10897,28
10898,4
10899,1
10900,8
10901,7
10902,14
10903,15
10904,3
10905,4
10906,37
10907,7
10908,42
10909,12
10910,13
10911,9
10912,11
10913,35
10914,20
10915,1
10916,9
10917,2
10918,17
10919,25
10920,40
10921,9
10922,13
10923,25
10924,11
10925,5
10926,1
10927,4
10928,38
10929,1
10930,3
10931,3
10932,26
10933,7
10934,17
10935,7
10936,14
10937,2
10938,1
10939,3
10940,11
10941,17
10942,1
10943,28
10944,26
10945,8
10946,7
10947,7
10948,1
10949,8
10950,35
10951,13
10952,11
10953,5
10954,38
10955,13
10956,1
10957,15
10958,6
10959,17
10960,2
10961,7
10962,24
10963,13
10964,14
10965,18
10966,5
10967,2
10968,25
10969,35
10970,22
10971,38
10972,2
10973,4
10974,17
10975,18
10976,11
10977,11
10978,33
10979,7
10980,9
10981,3
10982,1
10983,5
10984,38
10985,2
10986,38
10987,0
10988,17
10989,9
10990,20
10991,18
10992,25
10993,4
10994,25
10995,38
10996,38
10997,1
10998,2
10999,25
11000,8
11001,5
11002,5
11003,37
11004,1
11005,23
11006,36
11007,30
11008,13
11009,38
11010,33
11011,14
11012,1
11013,7
11014,39
11015,5
11016,4
11017,9
11018,9
11019,23
11020,42
11021,6
11022,19
11023,4
11024,30
11025,1
11026,1
11027,23
11028,17
11029,33
11030,18
11031,5
11032,27
11033,33
11034,10
11035,38
11036,14
11037,26
11038,8
11039,12
11040,38
11041,3
11042,4
11043,38
11044,35
11045,17
11046,12
11047,8
11048,34
11049,38
11050,18
11051,29
11052,11
11053,4
11054,17
11055,29
11056,25
11057,26
11058,38
11059,12
11060,25
11061,23
11062,2
11063,31
11064,26
11065,12
11066,25
11067,11
11068,37
11069,11
11070,23
11071,38
11072,36
11073,12
11074,39
11075,12
11076,7
11077,25
11078,21
11079,4
11080,8
11081,38
11082,12
11083,25
11084,9
11085,33
11086,29
11087,38
11088,18
11089,38
11090,5
11091,8
11092,10
11093,38
11094,8
11095,3
11096,9
11097,4
11098,11
11099,19
11100,30
11101,16
11102,18
11103,2
11104,8
11105,11
11106,37
11107,35
11108,34
11109,3
11110,7
11111,35
11112,3
11113,3
11114,1
11115,2
11116,4
11117,13
11118,6
11119,5
11120,13
11121,30
11122,1
11123,4
11124,2
11125,23
11126,9
11127,13
11128,13
11129,18
11130,23
11131,25
11132,7
11133,3
11134,3
11135,9
11136,9
11137,5
11138,37
11139,9
11140,7
11141,3
11142,5
11143,23
11144,1
11145,9
11146,38
11147,3
11148,8
11149,31
11150,12
11151,25
11152,4
11153,1
11154,36
11155,1
11156,34
11157,27
11158,31
11159,9
11160,10
11161,3
11162,7
11163,5
11164,11
11165,10
11166,18
11167,9
11168,26
11169,25
11170,28
11171,19
11172,10
11173,10
11174,37
11175,2
11176,18
11177,11
11178,4
11179,7
11180,41
11181,13
11182,2
11183,1
11184,40
11185,13
11186,4
11187,7
11188,30
11189,39
11190,11
11191,5
11192,10
11193,11
11194,13
11195,10
11196,26
11197,10
11198,31
11199,18
11200,4
11201,7
11202,18
11203,11
11204,2
11205,5
11206,38
11207,1
11208,8
11209,13
11210,10
11211,15
11212,17
11213,4
11214,35
11215,3
11216,10
11217,35
11218,16
11219,13
11220,10
11221,1
11222,4
11223,1
11224,3
11225,2
11226,22
11227,32
11228,15
11229,21
11230,3
11231,17
11232,24
11233,5
11234,11
11235,13
11236,5
11237,17
11238,17
11239,23
11240,3
11241,31
11242,35
11243,19
11244,5
11245,10
11246,30
11247,18
11248,14
11249,14
11250,10
11251,5
11252,2
11253,12
11254,5
11255,2
11256,4
11257,33
11258,8
11259,2
11260,36
11261,5
11262,2
11263,31
11264,1
11265,1
11266,18
11267,26
11268,4
11269,2
11270,10
11271,4
11272,1
11273,29
11274,13
11275,38
11276,12
11277,35
11278,7
11279,13
11280,1
11281,5
11282,5
11283,5
11284,4
11285,3
11286,26
11287,5
11288,12
11289,10
11290,12
11291,2
11292,9
11293,39
11294,25
11295,16
11296,40
11297,2
11298,4
11299,4
11300,14
11301,5
11302,35
11303,7
11304,7
11305,33
11306,10
11307,36
11308,6
11309,11
11310,13
11311,10
11312,29
11313,4
11314,18
11315,9
11316,33
11317,11
11318,13
11319,16
11320,7
11321,12
11322,7
11323,33
11324,4
11325,16
11326,8
11327,26
11328,5
11329,9
11330,1
11331,18
11332,8
11333,18
11334,21
11335,12
11336,5
11337,18
11338,7
11339,4
11340,11
11341,3
11342,14
11343,13
11344,17
11345,22
11346,4
11347,1
11348,3
11349,11
11350,9
11351,4
11352,9
11353,38
11354,35
11355,36
11356,12
11357,2
11358,10
11359,10
11360,23
11361,1
11362,1
11363,4
11364,8
11365,18
11366,35
11367,17
11368,38
11369,5
11370,37
11371,26
11372,25
11373,7
11374,11
11375,36
11376,13
11377,4
11378,10
11379,12
11380,13
11381,33
11382,1
11383,41
11384,39
11385,12
11386,8
11387,2
11388,9
11389,2
11390,7
11391,38
11392,5
11393,38
11394,1
11395,1
11396,35
11397,32
11398,21
11399,13
11400,2
11401,40
11402,5
11403,33
11404,13
11405,23
11406,10
11407,12
11408,17
11409,11
11410,29
11411,10
11412,13
11413,21
11414,1
11415,12
11416,10
11417,17
11418,5
11419,2
11420,37
11421,4
11422,1
11423,14
11424,30
11425,38
11426,31
11427,35
11428,12
11429,30
11430,11
11431,9
11432,17
11433,15
11434,12
11435,9
11436,10
11437,13
11438,6
11439,38
11440,30
11441,31
11442,2
11443,13
11444,40
11445,18
11446,13
11447,3
11448,37
11449,9
11450,5
11451,12
11452,18
11453,1
11454,6
11455,35
11456,8
11457,40
11458,28
11459,10
11460,26
11461,10
11462,15
11463,40
11464,4
11465,38
11466,9
11467,25
11468,35
11469,40
11470,25
11471,25
11472,31
11473,13
11474,4
11475,13
11476,41
11477,39
11478,6
11479,17
11480,17
11481,38
11482,26
11483,10
11484,7
11485,1
11486,12
11487,18
11488,34
11489,12
11490,10
11491,13
11492,13
11493,18
11494,4
11495,12
11496,33
11497,35
11498,16
11499,3
11500,38
11501,8
11502,4
11503,17
11504,1
11505,7
11506,23
11507,38
11508,12
11509,13
11510,37
11511,2
11512,12
11513,2
11514,40
11515,18
11516,31
11517,8
11518,18
11519,7
11520,18
11521,34
11522,35
11523,33
11524,26
11525,35
11526,11
11527,4
11528,5
11529,10
11530,14
11531,38
11532,35
11533,1
11534,10
11535,1
11536,10
11537,11
11538,12
11539,37
11540,2
11541,15
11542,23
11543,40
11544,31
11545,11
11546,21
11547,25
11548,2
11549,2
11550,4
11551,17
11552,3
11553,14
11554,7
11555,7
11556,9
11557,28
11558,37
11559,2
11560,20
11561,21
11562,26
11563,25
11564,5
11565,31
11566,10
11567,38
11568,5
11569,12
11570,7
11571,24
11572,35
11573,1
11574,10
11575,34
11576,35
11577,31
11578,13
11579,25
11580,13
11581,9
11582,17
11583,20
11584,31
11585,6
11586,11
11587,1
11588,2
11589,23
11590,9
11591,36
11592,12
11593,12
11594,28
11595,5
11596,24
11597,13
11598,25
11599,11
11600,38
11601,21
11602,38
11603,1
11604,37
11605,38
11606,4
11607,7
11608,38
11609,7
11610,9
11611,10
11612,3
11613,33
11614,4
11615,25
11616,35
11617,25
11618,7
11619,4
11620,9
11621,2
11622,39
11623,9
11624,32
11625,7
11626,14
11627,2
11628,2
11629,30
11630,20
11631,2
11632,3
11633,12
11634,3
11635,4
11636,9
11637,38
11638,18
11639,5
11640,35
11641,2
11642,12
11643,25
11644,8
11645,1
11646,10
11647,38
11648,7
11649,21
11650,8
11651,1
11652,33
11653,18
11654,18
11655,13
11656,15
11657,10
11658,18
11659,10
11660,11
11661,10
11662,4
11663,22
11664,22
11665,4
11666,4
11667,33
11668,7
11669,1
11670,33
11671,29
11672,35
11673,11
11674,22
11675,13
11676,9
11677,35
11678,25
11679,7
11680,1
11681,7
11682,2
11683,11
11684,4
11685,13
11686,7
11687,7
11688,1
11689,4
11690,5
11691,7
11692,2
11693,10
11694,40
11695,15
11696,2
11697,7
11698,26
11699,22
11700,1
11701,11
11702,1
11703,12
11704,17
11705,19
11706,36
11707,34
11708,41
11709,35
11710,12
11711,3
11712,31
11713,4
11714,4
11715,1
11716,1
11717,10
11718,33
11719,3
11720,10
11721,15
11722,12
11723,13
11724,2
11725,7
11726,4
11727,10
11728,15
11729,5
11730,11
11731,4
11732,2
11733,11
11734,1
11735,33
11736,38
11737,13
11738,9
11739,4
11740,7
11741,33
11742,9
11743,23
11744,4
11745,9
11746,13
11747,38
11748,9
11749,12
11750,3
11751,12
11752,9
11753,39
11754,13
11755,38
11756,27
11757,11
11758,31
11759,24
11760,2
11761,9
11762,38
11763,24
11764,8
11765,10
11766,12
11767,26
11768,7
11769,9
11770,15
11771,4
11772,38
11773,1
11774,3
11775,4
11776,3
11777,4
11778,3
11779,17
11780,2
11781,1
11782,5
11783,34
11784,10
11785,13
11786,11
11787,38
11788,25
11789,32
11790,31
11791,6
11792,20
11793,12
11794,24
11795,8
11796,4
11797,38
11798,30
11799,24
11800,1
11801,12
11802,24
11803,8
11804,12
11805,38
11806,7
11807,3
11808,5
11809,1
11810,25
11811,12
11812,1
11813,4
11814,10
11815,35
11816,31
11817,12
11818,13
11819,3
11820,36
11821,38
11822,41
11823,14
11824,13
11825,38
11826,22
11827,4
11828,17
11829,10
11830,14
11831,38
11832,35
11833,8
11834,26
11835,1
11836,24
11837,40
11838,1
11839,2
11840,12
11841,34
11842,31
11843,4
11844,9
11845,5
11846,1
11847,7
11848,12
11849,18
11850,13
11851,14
11852,38
11853,12
11854,8
11855,38
11856,1
11857,8
11858,38
11859,1
11860,5
11861,5
11862,33
11863,17
11864,12
11865,12
11866,8
11867,2
11868,26
11869,12
11870,4
11871,0
11872,17
11873,4
11874,31
11875,35
11876,2
11877,19
11878,13
11879,17
11880,13
11881,38
11882,13
11883,13
11884,31
11885,12
11886,2
11887,14
11888,7
11889,5
11890,30
11891,17
11892,11
11893,1
11894,1
11895,1
11896,34
11897,17
11898,10
11899,18
11900,1
11901,38
11902,22
11903,13
11904,7
11905,26
11906,11
11907,3
11908,2
11909,9
11910,38
11911,28
11912,38
11913,38
11914,13
11915,6
11916,11
11917,41
11918,2
11919,35
11920,0
11921,34
11922,37
11923,13
11924,35
11925,17
11926,18
11927,18
11928,11
11929,18
11930,10
11931,9
11932,7
11933,2
11934,9
11935,30
11936,17
11937,12
11938,9
11939,21
11940,25
11941,4
11942,35
11943,6
11944,25
11945,10
11946,39
11947,39
11948,39
11949,2
11950,3
11951,10
11952,16
11953,8
11954,1
11955,35
11956,7
11957,12
11958,2
11959,25
11960,16
11961,12
11962,12
11963,42
11964,15
11965,33
11966,9
11967,35
11968,4
11969,38
11970,2
11971,2
11972,9
11973,27
11974,14
11975,31
11976,6
11977,3
11978,38
11979,14
11980,13
11981,7
11982,4
11983,36
11984,13
11985,8
11986,12
11987,23
11988,22
11989,1
11990,33
11991,34
11992,8
11993,6
11994,10
11995,7
11996,7
11997,23
11998,6
11999,14
12000,5
12001,18
12002,18
12003,14
12004,21
12005,11
12006,1
12007,32
12008,9
12009,33
12010,12
12011,10
12012,31
12013,4
12014,35
12015,2
12016,13
12017,9
12018,28
12019,4
